epoch,acc,loss,val_acc,val_loss
0,0.60505797385172055,0.91160330928920186,0.60570340532766997,0.67937309524405587
1,0.66219811362217396,0.61101118566011103,0.60570340192816552,0.66831193564055991
2,0.71249284286829062,0.55569763233689307,0.60570340306133374,0.6575769643819831
3,0.74576913240541176,0.51860453965070474,0.69999997606748865,0.62787315442081637
4,0.75651262681006837,0.50597808562342395,0.74410644456914166,0.56386467281856467
5,0.77324583895828902,0.47626419116344987,0.75931557140422867,0.5052130795703641
6,0.77457689388914919,0.46961295340627424,0.76387831376079374,0.51803166172803583
7,0.7831336569709002,0.46027821261612129,0.75817490621211414,0.50527427744956066
8,0.78817263606565269,0.45025660454898214,0.75247147056086439,0.52606631231851908
9,0.79549342579750038,0.44019590969615208,0.73802280607332293,0.52197368675311706
10,0.81137096272106068,0.41773564797047086,0.66920149280997732,0.76752372137040692
11,0.81317739517069021,0.41197840370454586,0.75437259742062357,0.54543753449907773
12,0.80975469279865009,0.40994496859169477,0.7326996068084195,0.63275198904733698
13,0.81983264958275925,0.39222713055368563,0.76577944809946275,0.55229648188493097
14,0.82867464658356726,0.38400658967377543,0.76273762137264356,0.57777718242130349
15,0.83067121438187641,0.37474958619297988,0.75969579985839786,0.56093375877735729
16,0.83808707756832046,0.36315526415309335,0.68174903429053124,0.68354196954136115
17,0.84816503574649149,0.34174621451442788,0.74600758185404792,0.56760790275530215
18,0.85453508183130589,0.33069525917212439,0.74258552893939578,0.61020450990916209
19,0.85909868786148669,0.31489484958218905,0.76007603057890338,0.67935934923447583
20,0.86708499746509415,0.30604591277144805,0.73117868664600094,0.67929843872672246
21,0.87316980929083643,0.29349969034186785,0.74942963862147172,0.69121898195136178
22,0.8821068663496463,0.27485817842246418,0.7273764095832187,0.66146282052812466
23,0.88999811762932879,0.26620910511222667,0.71863115196445593,0.67944533403382101
24,0.88429359730986912,0.26538776242363521,0.73041823472360246,0.88053993376488926
25,0.89465679077849136,0.24798021024512029,0.73536119737552597,0.84850394431175846
26,0.91100972155287907,0.21495239191532226,0.74524712403917492,0.80839000523316995
27,0.91253092102416,0.21312122382995724,0.74524713174471835,0.97966904830570001
28,0.92232366821162481,0.18619608508189564,0.73802280471352122,0.85243162818734641
29,0.93088041822546264,0.17489757435440587,0.71254750598972738,0.99812290197089593
30,0.93344745516527694,0.16938076101570759,0.72851709811859711,1.2948948933597753
31,0.94095837710633168,0.15136789356541286,0.74448666781073736,1.0178055164931845
32,0.93706030577256849,0.15018875777783741,0.73992394131852646,0.94838104275242907
33,0.94438108497528228,0.13880098233841334,0.74562735702601679,1.1281291142162715
34,0.9492299137946929,0.13235178360310679,0.74866918465937049,1.0449504140665322
35,0.9425746489214929,0.14514369094245991,0.73117869117867362,1.2086417960576685
36,0.9561703954275218,0.11185469956373302,0.7307984604581681,1.1519542175554052
37,0.96586805806456466,0.089951483255815742,0.70988591224975006,1.3675223217264327
38,0.96016354544077975,0.10571381145810918,0.73840303022145315,1.0954302766930468
39,0.96311087655032812,0.099708310591758581,0.71140683105236679,1.2600239524369912
40,0.95607531630600739,0.11141854854072879,0.73954371059802093,1.3087503488526144
41,0.97242822571611376,0.073707652634374884,0.72737640663698144,1.3976066715363766
42,0.9563605386645514,0.11441805956304005,0.73574142809603149,1.3108051643625411
43,0.97537555769836748,0.065331768707598395,0.7368821100590347,1.3829280595815681
44,0.97566077808482399,0.065825688952686701,0.73612164997782548,1.443644168259073
45,0.9711922529102347,0.079150029324401711,0.73574141449801367,1.5395541372407979
46,0.97480510415222099,0.066629209546299681,0.74866918465937049,1.2855751804525861
47,0.97670660778967955,0.063253744858111471,0.73688212365705252,1.6608148001899283
48,0.97100210173951962,0.080308688985228818,0.75323192633603464,1.5288752403549368
49,0.9793687090150166,0.052247643664590469,0.753612141192186,1.2981550000013053
50,0.97936870621555905,0.056553087306155249,0.75095055583765302,1.5158630709231127
51,0.98440768320221805,0.048261816633033264,0.73878325255651434,1.4466784498990715
52,0.98088991048105267,0.052393528873752218,0.74334598811407049,1.4416908914145408
53,0.98155543430832137,0.05178026213346254,0.73536119805542688,1.0362287401699748
54,0.97642138276768398,0.067600672596714567,0.73612165677683439,1.1355436732107242
55,0.97642138439975645,0.062567947432044607,0.75665397245167776,1.6707944026918011
56,0.97594600214344351,0.067980609053222035,0.75323191727068939,1.4146070407823919
57,0.98868606031156347,0.032339602043706284,0.75779466189359079,1.6328382075059551
58,0.987830388974409,0.036595951434570881,0.70836499843307321,1.4958705879436247
59,0.9811751344036661,0.052506875867290762,0.75475284037934509,1.4096631559582264
60,0.98668948435289228,0.04024562704613116,0.74942964700691606,1.7327172747129722
61,0.98136527930676976,0.049870005314154961,0.73726234009963931,1.1919385525663542
62,0.9861190342408982,0.039589371754982484,0.74790872457816115,1.6611394968322928
63,0.98649934278193663,0.03883373458956707,0.75817489488043255,1.5716994180425492
64,0.98069975647687868,0.054068149567301375,0.70456271525118286,1.4569512972813596
65,0.98421753443427629,0.045323167078189563,0.73764256107489867,1.6631257280197433
66,0.98849591367438305,0.034643561668009741,0.75171099937460717,1.5713333720943321
67,0.98792546186231345,0.034989498523828107,0.75323191341791773,1.7184820673764885
68,0.98545350727415693,0.041550387963549235,0.73384027562667209,1.556688986350375
69,0.9829815546580879,0.047201267182985493,0.72813686286541901,1.3649135324891528
70,0.98792545789547082,0.032343512979453141,0.75665396950544062,1.4999557058167547
71,0.99011218655492494,0.030122725505549706,0.75171100390727985,1.5878335813152473
72,0.97176270345291449,0.07830799471343973,0.75475283516677161,1.6413200690265843
73,0.97765735871303583,0.061177506982319642,0.71292773761676742,1.6294144029399742
74,0.99030233829233172,0.029189642288805863,0.74030415549477702,1.7360960748259107
75,0.97822780429149536,0.061196847058362293,0.75323193540137978,1.4956305761301019
76,0.99172846317563268,0.024309595730653333,0.73916347897098089,1.5055510997772217
77,0.98821068861838601,0.032099726386440881,0.74106462237499515,1.703067411488
78,0.99049248619890184,0.027710353214610534,0.74828896368411102,1.7191629015447523
79,0.98706978556093872,0.032996236657191445,0.7334600532916109,1.7816516949649999
80,0.98792546412908067,0.032676324205546378,0.7486691733276889,1.9442496326939689
81,0.99077771355566768,0.027921523026710107,0.7562737575955264,1.7854912471408626
82,0.99277428781426347,0.022274978817203268,0.74448667075697461,1.9060804109609626
83,0.99324966290759187,0.022205282495144852,0.73193914582067565,1.7198539274273716
84,0.98792545959554623,0.038704231969801807,0.72281366496031729,1.695850987851393
85,0.99030233506218834,0.02970219330804964,0.73992392998684497,1.4588163202706399
86,0.98478797831266052,0.043935979597430223,0.74106462781420224,1.9605265243878383
87,0.98811561403040604,0.034663870822646062,0.74714826608338736,2.1966168064581577
88,0.98469291179437202,0.046925493736949188,0.72927754641485754,1.6604056412729473
89,0.99039741404769677,0.02684539912746577,0.75779464670913754,1.7084327097628054
90,0.99286936453300456,0.025714139197350935,0.74790872231182493,1.7491314420228676
91,0.99191861094619682,0.024843486777460195,0.74524712630551126,1.599064656536842
92,0.99039741118023616,0.027054891238826886,0.73992393383961663,1.6527396028032775
93,0.98345693145149171,0.050353802352544948,0.74334599060704043,1.72599568067848
94,0.98764024077315915,0.035217171735805852,0.74106462010865881,1.7822136616072275
95,0.99182353422745573,0.023988823417638052,0.74866918919204306,1.8786460927230777
96,0.99362996354894639,0.01996137441967076,0.76159694031617486,1.5123668718700627
97,0.99258414047438515,0.024006870284642549,0.76007603375177424,1.5959248751288584
98,0.98982696319900332,0.031480398461468183,0.71939161340546698,1.5781123316333321
99,0.98165050723022729,0.052244783636561702,0.75171100911985334,1.7686920755263065
100,0.98897128593425243,0.03237645703802515,0.74942963476869995,1.4625023589841313
101,0.99496101381026603,0.015799185581311208,0.73650188296466723,1.9304895070115877
102,0.99420041762778322,0.018121799437673305,0.73992393383961663,1.7466741088678628
103,0.99258414061039113,0.021240635744332007,0.74334600261862283,1.7919033217339462
104,0.99115801816386495,0.025261770961824772,0.74866918012669781,1.9053021021215635
105,0.992393992703821,0.020859359614756271,0.74562736246522388,1.8168452710706471
