epoch,acc,loss,val_acc,val_loss
0,0.6156113029410345,0.82984862960683781,0.6057034007949974,0.66901548280462109
1,0.68805854284031165,0.58668701159997139,0.60570339626232483,0.66439476801868624
2,0.73854342994410671,0.52879416964130721,0.60570340419450186,0.66546743518952634
3,0.75670277431995425,0.50535791203376801,0.61254750594440066,0.62612478791987491
4,0.76754134101182203,0.48869636819194445,0.76159695391419269,0.50331588457745746
5,0.77533749520585982,0.47134554368004777,0.77452469212020758,0.48951137700461617
6,0.78275335830163317,0.45866610318631995,0.75437260716586962,0.5388171375930989
7,0.7899790679485903,0.45135179124057101,0.75779465577448279,0.52082403576419378
8,0.7988210472232784,0.43373701892712424,0.74600757958771158,0.55593946904737235
9,0.80528616435991585,0.42482367354578154,0.67110263145468529,0.64309921418759308
10,0.80718765913431445,0.42174139229556323,0.73079846725717701,0.58109791945141986
11,0.81793114750937013,0.40802391593414106,0.71673001445291618,0.60384825506591067
12,0.81888190152686369,0.39925104591596666,0.75361215093743217,0.54897170386386918
13,0.82610760747899026,0.38898899081338606,0.74980987251484799,0.5759251011188492
14,0.83599542435821772,0.37597666292912291,0.75095053997329886,0.56007129157903979
15,0.84227039082282895,0.35983309870574109,0.74904940790096619,0.56366550582443353
16,0.84987640045377821,0.34467348706293843,0.75817489261409632,0.58826978351680048
17,0.85329909992435626,0.33361924132663368,0.72927753712287868,0.64556282033485146
18,0.86090510780989482,0.32139075587833532,0.75931557661680216,0.57958566847862858
19,0.86347214512372561,0.30957196347442367,0.75323193222850904,0.57197544171329684
20,0.88144135121542999,0.28519572056071979,0.76501898960468884,0.65246352156758758
21,0.88096597018317135,0.27592959280906237,0.73764256696737307,0.7091735914179581
22,0.89123409420937538,0.2603573305573067,0.73041823109746429,0.7100870162815196
23,0.89922040254359326,0.24204276287356219,0.73840302568878058,0.67883165254339062
24,0.91034419669423139,0.22269120613790597,0.74106460877697733,0.72000715193186426
25,0.91804528270390673,0.2087684331409014,0.75057032579704841,0.82004097364701245
26,0.92156306279206557,0.19465617514774133,0.74486689649154025,0.90407256164478256
27,0.92574637585389885,0.18614838947263093,0.7612167132218074,0.85093180013700132
28,0.93820121066609719,0.15398728825756863,0.7501901025554526,0.91262387685449409
29,0.93943718584074809,0.15001378196356618,0.75095055130498034,1.0912256834624838
30,0.9382012144289309,0.15471169522255632,0.74790872752439841,0.93565526729300896
31,0.941814063608159,0.14936856978473204,0.74334598448793243,1.2504977790121796
32,0.9555048770971637,0.11966014749002697,0.72737640210430887,1.0387660935804417
33,0.95598024865433529,0.11664782038281163,0.74410644524904257,1.1192248488560375
34,0.95693100237714901,0.11349995103265356,0.74106462622776681,1.1894788510899126
35,0.95750145171844225,0.1030352319838498,0.72357411688271589,0.9976253976386763
36,0.95797682418232066,0.10705286887001347,0.7520912362142208,1.2129286731603934
37,0.96805478352787699,0.085077909022048301,0.75513306135460456,1.0101486861479145
38,0.97547064051471255,0.067837648171266349,0.75209122850867727,1.0682614370897243
39,0.9665335826625342,0.084271218889254956,0.74524713242461926,1.2873802851361467
40,0.97461496301195105,0.06807686809048745,0.7498098673022745,1.1087243996645562
41,0.96662865694450051,0.089439031835712737,0.73878324893037628,1.5134037175559272
42,0.98003423927990418,0.061650299276065003,0.74562736178532296,1.4364314668532108
43,0.97984409094264835,0.056705073226455058,0.71977183460736005,1.2831876799180935
44,0.97879826613401,0.056796566521411365,0.74828895688510211,1.259105028761657
45,0.96330103032782544,0.099366607310232336,0.73840301798323715,1.0664627180353317
46,0.97632631398262826,0.06523505857479614,0.74790872389826035,1.3871853383321726
47,0.97756229162805541,0.061609105965861756,0.75551329207510998,1.4278559127234687
48,0.98326679161461294,0.043874412957576416,0.72965777101625506,1.2082168095012129
49,0.98402739289732211,0.044058302256122762,0.74182507565719547,1.3883917404218318
50,0.98222096513990076,0.047627870592193575,0.73231937382157763,1.4088997292427963
51,0.97604108662586242,0.062268935272161624,0.7501900844247622,1.5735121249246053
52,0.97775243962529634,0.059298403653025591,0.75361213439317709,1.267644772058204
53,0.962445352757061,0.10157180590160866,0.73079845660539633,1.4205565420846975
54,0.98155543717578198,0.048305807665647786,0.74600758570681958,1.3962272237915503
55,0.97946379143467732,0.055774979197185888,0.75741442573387818,1.4578718690364534
56,0.98773531862528385,0.036169343881229693,0.74866918080659872,1.3208596180600358
57,0.98992204462128641,0.030264296352081985,0.74486689785134208,1.4796896978022935
58,0.99096787266006803,0.029480942113011194,0.73802278137025723,1.5614291366062236
59,0.9856436710480978,0.038835648149009326,0.74828895235242954,1.4116201260243986
60,0.98754516802126069,0.037541029545504909,0.7501900844247622,1.4369083031048793
61,0.99125309714937326,0.028575921561345842,0.75665397539791501,1.4728480813167848
62,0.98497814535074624,0.042971547186090607,0.74524711882660144,1.5841960449182488
63,0.98440769240529302,0.042662099736927202,0.73346005555794724,1.4070315569525889
64,0.99001711963995209,0.031640170769488649,0.75817488581508741,1.5399853752593125
65,0.98497814138390349,0.040725188549895944,0.75551328391629935,1.5027975668925295
66,0.9861190461414262,0.037213166357533564,0.754372599007059,1.5295599612899606
67,0.98935159493997804,0.031493034791187188,0.7448668933186694,1.4600386034853106
68,0.9787031888485771,0.057034742664354515,0.75247146240205365,1.2954425227052813
69,0.97898841577465712,0.056670280899893247,0.74182507860343261,1.6800040568688976
70,0.98811562040002199,0.034870453628240428,0.75817488354875107,1.6233899629614652
71,0.99410534770934389,0.017194918866116904,0.74638780532227722,1.9283298430787292
72,0.98944666952795801,0.029822142032671677,0.74524713695729183,1.4665839930450961
73,0.99220384733603018,0.022816127487616786,0.75209123236144904,1.5414663553237915
74,0.9887811459273661,0.03346005007322686,0.73117868823243637,1.3759501125422722
75,0.98069976803739167,0.051462115040172035,0.71444864418116816,2.1451331508476925
76,0.96748433451526494,0.086762368037091059,0.73802279723461139,1.2734875157758763
77,0.98478799361333935,0.043178747185975398,0.74410644842191342,1.2751150516502758
78,0.99239399567328612,0.02221672564009047,0.75399237349912696,1.7263572678366541
79,0.99296444748535562,0.020928177149775278,0.74258553347206846,1.6831740086522846
80,0.9935348981640415,0.021868641474059106,0.74524712789194669,1.4260180857698275
81,0.99534132295199773,0.014491662359471059,0.7555132936615454,1.7911611541595749
82,0.99096787209337622,0.028936555529172479,0.75019009960921545,1.3863092094319855
83,0.99134816990127173,0.026322712065688494,0.75133078451845581,1.6575884089270472
84,0.99068264647068738,0.029282347304869765,0.74448667098360821,1.4354084072910787
85,0.99258414514392568,0.020892620575928611,0.74904940722106528,1.7191467629639368
86,0.98954174681339091,0.028353245358494962,0.74790872911083384,1.8266891526631983
87,0.98944666952795801,0.031152025913696327,0.74980987704752067,1.7028667042917172
88,0.99068264586999399,0.029288292829253718,0.75893533683095138,1.6271856148433324
89,0.99058757088532989,0.030475824080753125,0.76159693578350229,1.4909184328050213
90,0.99210877118398078,0.025545516398982032,0.74144484946936251,1.6173990493491575
91,0.98944667066134162,0.034916930779372697,0.75969580915037671,1.6497344091364639
92,0.99210877175067269,0.022978771898291311,0.72889732770593452,1.471348858151599
93,0.99144324658601135,0.023672419223283336,0.73536119352275431,1.8943531939285336
94,0.98079483712846094,0.055627396826889636,0.7437262115822999,1.4889050513619253
95,0.98108006221845956,0.052005564956425526,0.75779465804081902,1.6608096692045378
96,0.99106294484527468,0.026245145655645022,0.75399238188457129,1.6177807529616266
97,0.99353489689465191,0.017831257747426554,0.7429657596599013,1.469471227986731
98,0.98849592047468482,0.036570336278710376,0.74752851130844522,1.6599060704952864
99,0.9920136943292337,0.024154689971036696,0.75209122873531098,1.8103503936143883
100,0.98916144390526917,0.029476978953813619,0.75817489034775998,1.518864224618832
