epoch,acc,loss,val_acc,val_loss
0,0.60895605199711933,0.81257054626227654,0.6057034007949974,0.89361592571998272
1,0.6375736554531708,0.63144254015751899,0.60570339852866106,0.71201855397496383
2,0.66352916009232532,0.60797760046396587,0.62205321661873014,0.64857346680681061
3,0.67702982817387081,0.59312265318572055,0.6057034007949974,0.63650126738240054
4,0.69785127905662303,0.57819396946497759,0.64296575576180293,0.63298823398329007
5,0.70593266380356845,0.56150784244735019,0.63307982025944232,0.64226189674986633
6,0.72951129204103937,0.54257101729515045,0.70532318077159928,0.5604236193936134
7,0.75841412745539416,0.50319908348229658,0.7007604313893917,0.57096698370269949
8,0.76697088863306073,0.4940309795188142,0.7403041613872513,0.53586609077997538
9,0.77172464140242647,0.47736885013134223,0.51673002025473702,0.70333141541752975
10,0.77895034905462845,0.46998873107626898,0.43764257125074874,0.91391663270304868
11,0.78427455590283102,0.45605847401001492,0.73878324734394085,0.53018867142300186
12,0.79321161684914676,0.44856258168785401,0.72699618180895031,0.53005306122420859
13,0.79045443957376493,0.44662930717665922,0.70532317691882751,0.56142752954715103
14,0.80024717970024972,0.43479845451977706,0.73231937291504312,0.55704051142862998
15,0.80623690727024977,0.42309411781599005,0.76007604055078315,0.52309804134949078
16,0.81260693669432493,0.41146658426411004,0.74372620999586447,0.53162091358532926
17,0.81755084829607894,0.40503359979426234,0.74904941016730242,0.54334522358818205
18,0.82201938411314057,0.39162983210237789,0.72357412662796194,0.5613922562889273
19,0.82249475350554935,0.3852679640434386,0.74524711882660144,0.53180765947008313
20,0.83181211976276015,0.37601724575852957,0.73384027721310752,0.54322465834962097
21,0.83846737087668288,0.36223512134254604,0.77300379167491495,0.53438628649077036
22,0.84778474176943264,0.34415549711937188,0.74144485558847062,0.56841014954527069
23,0.85377447910919957,0.33250790528413299,0.68707222630315856,0.67842290700615138
24,0.85776763189924743,0.32799700704970092,0.74486690102421282,0.59687452987119727
25,0.86451796672488823,0.31056697537722661,0.7346007404671876,0.73698503798858295
26,0.87136338227011445,0.2967555594775223,0.69391632691988925,0.78254606968549723
27,0.87516638624688525,0.28344749642724115,0.74448667234341004,0.57888731394430526
28,0.88933258009945215,0.26011054315711407,0.66844104292728146,0.73934240327588507
29,0.89199468398824078,0.25075026825821251,0.73422051201301841,0.64818069599427197
