epoch,acc,loss,val_acc,val_loss
0,0.61342457829375852,0.85147151756159678,0.60570340759400632,0.67412218984088967
1,0.66096213784682978,0.61898128117960105,0.6057034007949974,0.68485987254421976
2,0.69785128135739183,0.57200108598588328,0.60570340532766997,0.66129983332673858
3,0.72608859337516374,0.53819289326350439,0.60760453966633898,0.64397731480036402
4,0.74919183957166469,0.51427059676579634,0.70988590794371109,0.60427858666322076
5,0.76354818312154793,0.49542704159416928,0.76730035693019971,0.49995445570564995
6,0.7692526930478798,0.48068886943179906,0.75969579691216071,0.53069852105564941
7,0.77809467474800886,0.47087244793452515,0.71178704749495358,0.59093562777051456
8,0.7836090314975368,0.45878238653270753,0.68060833986267844,0.66732177262977044
9,0.7881726352269488,0.45449808037627853,0.73498097889323655,0.51725714152303481
10,0.79986687849220339,0.44082207376228399,0.77072242797554225,0.49968308119719473
11,0.79701461563502052,0.43078788256413991,0.73764256787390758,0.56153456339817986
12,0.80262405843103668,0.4257439207522945,0.73003801080210584,0.55826246013206215
13,0.81127589153323165,0.41202839383337292,0.73041823041756349,0.5805217415207693
14,0.81536412047532869,0.40723360069896541,0.76615967360739468,0.51559471721431605
15,0.81564935072222278,0.40872365297485064,0.73155891827304098,0.62646136243080464
16,0.82857956276984468,0.38869074776408835,0.73269960839485493,0.59432190928622342
17,0.82686821229785634,0.38389765091394829,0.69657793357798359,0.67740725383105838
18,0.8350446751009355,0.37057905937016383,0.74448667846251804,0.5389791969564024
19,0.84569308773195995,0.35402480784161144,0.73498096665502044,0.66417945360502817
20,0.84978132016487873,0.34503914513023981,0.75057033259605732,0.62480334591956188
21,0.85263357649377192,0.33830100208390551,0.70760454741720913,0.8193388098546307
22,0.85586613309000303,0.32996063019119076,0.7437262235938823,0.74785879220346085
23,0.86784560257863985,0.31046613792453709,0.77566537929578427,0.66066773196136996
24,0.87022248034605076,0.29826919815231578,0.72775663441124983,0.69540596620211581
25,0.88182164902332549,0.28577933238472497,0.73878325346304885,0.79538474586073438
26,0.88562465263741352,0.27466620797552432,0.7509505544778512,0.69321472495227709
27,0.89446663657030834,0.25493987557733438,0.7570341979596098,0.75781691119698069
28,0.89769919173847612,0.25133487376214253,0.7558935162232403,0.66789642576935626
29,0.89332573881709632,0.25177581391252479,0.7505703189980395,0.90173288896509907
30,0.91081956222180205,0.21848336572507915,0.70684409096213796,0.88055822649836091
31,0.92080245034552777,0.19710704036245422,0.71292773535043119,0.8124469332821922
32,0.92745770508627812,0.18086128535408283,0.7368821161781427,0.89518782485120652
33,0.9266020253167494,0.18171326406930513,0.75475283426023709,0.78440395983453037
34,0.92688725720704979,0.1808959433766775,0.71558933362308108,1.0442396819364888
35,0.93192623436371624,0.16979924701742174,0.74980985370425668,1.0268196021649321
36,0.93896178631166882,0.15081116128348085,0.72357412345509109,1.2737527292490911
37,0.94257464392327106,0.14530631748243619,0.75171101070628876,1.0076049557203575
38,0.95208215075406,0.12339870481308954,0.74296576351267307,1.0024520591637933
39,0.95322305564758869,0.12061063608749327,0.7513307716003389,0.98257740595494836
40,0.95807187583061604,0.10961460509291618,0.74106461104331356,1.0090769536141659
41,0.95778665317739231,0.10873640875432468,0.72167298571691763,1.1667528315642035
42,0.96339607927866777,0.09840264843670922,0.74600758955959134,0.95847414337636849
43,0.96330101106030375,0.095610771131639613,0.75019010482178894,1.1244438601084081
44,0.97185776440628946,0.07545659795154136,0.72661594360953496,1.1040025505276234
45,0.96824491429768667,0.083345961206427746,0.74410643777013274,1.1261032069590609
46,0.97613613631340412,0.067700658028619132,0.7566539747180141,1.2299422823430921
47,0.97109715962142495,0.075903352656718506,0.75171100685351699,1.1771981448728321
48,0.97214298822689837,0.078963398486078293,0.74334598448793243,1.332090967055056
49,0.97033656070748764,0.077695800762897685,0.73422050952004847,1.1744688781042063
50,0.97528046567894744,0.069839007949007118,0.73764256424776953,1.2868171128030059
51,0.97746718714141556,0.06048058242775977,0.73574142820934829,1.3178802773979681
52,0.97974898985615921,0.055129959335666487,0.75171099778817185,1.2520044067513354
53,0.97822779112157765,0.058089728285293768,0.74714827129596084,1.2514232646376462
54,0.97803763711740366,0.058699135045037681,0.73155890444838956,1.2384701808595839
55,0.98326676724686513,0.048535536839725016,0.74182507792353181,1.255930685725049
56,0.97822778268920352,0.06226608051345911,0.74904941152710425,1.1198956685374444
57,0.96995626163020243,0.081859951663353608,0.7543725931145846,1.458888057520181
58,0.97318881300153515,0.076030231357034475,0.74904941175373785,1.2482702251622886
59,0.98079480996125545,0.051085565172339129,0.73726234168607474,1.4239883246077332
60,0.97993914272694971,0.054476901632950582,0.75247145582967834,1.3274003249157518
61,0.9819357175522373,0.048936792827438173,0.75323192701593555,1.4118095409734168
62,0.9884008199548876,0.036134798370867,0.73726234304587646,1.6155994881241946
63,0.98127019355496115,0.051672964725543516,0.73992393905219012,1.3452221481519053
64,0.98459781860756679,0.045802393496067698,0.75095055198488125,1.3478205272000099
65,0.98497811701615556,0.04655692077564675,0.74182507883006632,1.6590746555038278
66,0.98345692108103155,0.045139088623373028,0.738403033394324,1.4645366310620036
67,0.9646320635883906,0.097889415523096462,0.74524713695729183,1.203246093068286
68,0.98659438993069903,0.041426652584212187,0.74448666939717278,1.6583204033710204
69,0.98383722062300405,0.047332414557089822,0.74562735045364148,1.4376589812253364
70,0.98792544032802465,0.037262853131407987,0.72965778393437197,1.5241858419809957
71,0.98592886593342277,0.041818555288284556,0.73307982710377795,1.4565185068224773
72,0.98545348870933314,0.041375852005429072,0.72927754777465936,1.3591354477994795
73,0.98621409509226854,0.041934360609647107,0.74448668140875518,1.5559287828184352
74,0.9913481461002156,0.026767076008926059,0.7475284977104274,1.5409969544682667
75,0.98849589270678595,0.033872539419266441,0.74904940948740162,1.8711162374953354
76,0.98697468900798413,0.037276250560776401,0.73269960023604419,1.3389432335081208
77,0.98611901667345203,0.040562221974245659,0.73650187911189557,1.730036624030922
78,0.98554856486138243,0.039840951409762189,0.72129275771601575,1.6755582035267762
79,0.98840081655473666,0.032270442449419921,0.74676804601466251,1.8404873954025964
80,0.98878112512977656,0.028984347035885063,0.75361214504495777,1.3907868463276911
81,0.9878303687095098,0.033810518636933316,0.74866918919204306,1.4385306019293491
82,0.99049246696538173,0.027595256540246405,0.74182507883006632,1.5483921448994045
83,0.9886860416107337,0.032121605747351914,0.74296576056643582,1.5837420003042475
84,0.98792544486155909,0.037091509313847679,0.74486690940965716,1.6878340851671343
85,0.98887619731498322,0.032765773110250009,0.73992392930694406,1.7052852713109876
86,0.98811558979866421,0.032391379447494505,0.74068440298617111,1.7374152733799169
87,0.98897127063357348,0.03240182447242957,0.74980987863395598,1.7180672797866647
88,0.98745006806815527,0.040223154486265913,0.75779467254537136,1.3308990613589269
89,0.98792544882840183,0.032598713518715024,0.75589352370215002,1.3800714093016129
90,0.98954171791210854,0.031447116876228046,0.74714826540348644,1.4956206840254054
91,0.99305949586950615,0.02139001851146561,0.76045624951446011,1.8704525173390321
92,0.98602394321885578,0.042295601087005891,0.74676803898901989,1.6087225358295802
93,0.98792544479355615,0.035128653003823743,0.73155891895294189,1.3761456892064317
94,0.98193571585216188,0.053776164756825555,0.74790872321835944,1.3451062740028585
95,0.99058754311743102,0.023881799638481895,0.717490468641651,1.7738535499391448
96,0.99049247189560052,0.027412420733920192,0.74524713559749012,1.5982596788116281
97,0.97908346582488159,0.061742912604537105,0.75741442505397727,1.490603300555124
98,0.98716484697900087,0.038260959447721912,0.74144483745778011,1.3610237138806187
99,0.99362994371473301,0.023073683474355445,0.7326996068084195,1.3655137576077827
100,0.99315456522125367,0.021708754836347443,0.75969579237948803,1.530404566358704
101,0.99429547224554371,0.01843977581056179,0.76083648182140107,1.3874768694090753
102,0.99534129405071536,0.016201368489139639,0.74182507656372998,1.6365753049632896
103,0.9932496453401457,0.019613066088150742,0.73574141404474647,1.7518914371388947
104,0.99486592462430501,0.016340156910536086,0.73802279564817597,1.7540953911755928
105,0.99477084720286613,0.015260318574358988,0.76121670438309585,1.6667672137343839
106,0.98811559716565778,0.033714573038336852,0.75285168496374844,1.7749374774019075
107,0.99220381999881713,0.024968390088803947,0.74448667392984547,1.5528649499661116
108,0.98478797037897514,0.044295439566875185,0.74524712789194669,1.6465175437383326
109,0.99401024492277934,0.021284926178985822,0.75513306452747531,1.4510419640704253
110,0.99248905142443011,0.02123188505271164,0.74942964564711423,1.8494752994508343
111,0.99458069900161616,0.019096622623392505,0.75247146330858816,1.5230369785439379
112,0.99410532164152055,0.018886620451478261,0.75323190979177956,1.6603192838879139
113,0.99286934356540757,0.01959277663495371,0.74714827220249536,1.8103746447726348
114,0.98602394502093571,0.040400146322684724,0.77072242208306785,1.540099842013515
115,0.98725991973089933,0.039457710503105037,0.75665396497276804,1.694064235505949
116,0.98735500028047707,0.035431272392930653,0.76882126734737211,1.4238665031389592
117,0.98478796467805552,0.04573266180930792,0.73992394018535834,1.8277176178906807
118,0.98602394335486176,0.045406597408022074,0.74828895167252862,1.4558499602763826
119,0.99429546827870097,0.016489191663578203,0.76159694802171829,1.7142862911006798
